ID,RiskScore
558,69.64643711195346
559,42.71137032668187
560,34.10294461201215
561,65.64713546856134
562,74.01840229278129
563,64.03430804724012
564,31.235902554122273
565,73.85255301019441
566,46.67331142510958
567,43.70450756696741
568,56.06311882265581
569,35.398832356696346
570,75.40584048398297
571,29.61122009315697
572,70.63066262647591
573,55.688677580960096
574,39.44901200971819
575,37.10609082561533
576,47.84002301638598
577,25.354692492446457
578,55.266147466038866
579,28.021165038242362
580,29.5249846031173
581,28.83845098000752
582,71.17122932019343
583,50.48187402391182
584,38.70379683182273
585,31.63672287311276
586,73.11786399920993
587,32.11966552688516
588,41.0876289566074
589,31.67110178841881
590,62.58749196564964
591,42.763691021805485
592,79.75914541716261
593,60.139210107816666
594,63.91104380714461
595,31.959651854720136
596,69.1877134708876
597,36.86350960797369
598,51.44365789576363
599,59.97286029835239
600,32.96365186435372
601,64.90626397284586
602,60.081296308564156
603,71.72218789733522
604,66.93479446864443
605,36.630617215028956
606,37.33799911209661
607,66.57480316406219
608,32.80038439104058
609,28.947393362812388
610,66.27892214157188
611,38.73902737833234
612,34.48177612393074
613,53.42553206683936
614,31.475199059815342
615,35.042285611857146
616,31.779788596169617
617,27.361619245794557
618,41.473542115256194
619,29.742128201548237
620,34.5982786265746
621,54.099765410665476
622,63.09730419966288
623,67.83433340071566
624,28.12792460320503
625,73.90961692048386
626,59.76483459580439
627,63.882836789606145
628,78.62983530045886
629,34.919531065790935
630,33.02855399945675
631,39.15829623785422
632,75.47882137219645
633,36.43913364482323
634,31.985796411720976
635,40.515276611045884
636,47.06474345410422
637,65.76271501041386
638,32.41095975471622
639,75.93660344894138
640,74.35062407201238
641,35.338339114442526
642,35.62769802167183
643,68.36856947722647
644,63.329177664680486
645,28.255475860008783
646,71.0891267537336
647,58.13684975785765
648,56.65777368302223
649,83.06721496183742
650,31.95439453279668
651,29.33592296033759
652,25.688232454301865
653,33.56070040338661
654,32.96071332139029
655,37.22575424075223
656,26.890786405921656
657,76.17513989142594
658,31.813262675656517
659,36.33742475857563
660,35.60655191871411
661,26.846300983850572
662,28.8093103661749
663,30.74893886266396
664,51.58057526760402
665,70.28475353004369
666,27.131305314711906
667,40.03024473166233
668,49.08308222852175
669,32.34363395344442
670,30.803626589544464
671,29.15685489534193
672,26.64353043390141
673,29.89351908898651
674,31.870074286073503
675,73.56384750969265
676,57.028270242110764
677,31.687286575928717
678,36.78366392961361
679,74.72393025622058
680,67.503115346359
681,35.81970675203338
682,35.31766992390447
683,45.4738381914332
684,28.922562846816334
685,52.91338305132978
686,71.58648346804033
687,37.374461435052346
688,73.61257260817057
689,59.44248121825851
690,33.71114917100364
691,67.38831040448491
692,60.9061944133257
693,46.31372294851704
694,26.81461050714584
695,70.98049086776223
696,57.993864855438375
697,67.0619612336782
698,71.03723341480007
699,48.96680633780959
700,56.798870098490355
701,34.723264814410996
702,27.45222128860187
703,33.79194070038505
704,30.491993228917007
705,26.871624732949556
706,39.2033356404049
707,69.99625854167653
708,56.26328910278768
709,40.553960694179665
710,64.35225009890878
711,59.922354708044566
712,32.00147518861741
713,74.75179270358807
714,70.91316848420294
715,23.935767406473815
716,29.66500272078363
717,62.50954809178512
718,35.894266556450425
719,43.35701145554561
720,63.122947325252184
721,63.94733816458345
722,30.186011318455662
723,31.038068633009797
724,58.977453109139304
725,36.08716520831469
726,30.365471449740195
727,48.97610757985247
728,69.43374134916931
729,31.40123086576304
730,43.71124545677047
731,50.750237756917
732,30.1696442337186
733,35.83807548305735
734,50.445987665354814
735,29.489149829678865
736,60.966168407888574
737,48.551886565245034
738,39.53812632959746
739,28.503445490554313
740,29.747589417268742
741,69.95233554150238
742,49.550470737529395
743,49.32770439348171
744,31.226596800484565
745,56.33163858836574
746,70.96872784946567
747,57.757196211940425
748,32.0960363570687
749,42.8876170893757
750,70.37373581602237
751,50.46878891590517
752,79.23339525854858
753,54.852494205528245
754,49.03610898448375
755,53.26361686070743
756,25.626431961223055
757,73.92993094857187
758,68.4530546037475
759,60.47610739632905
760,33.605067170077746
761,39.27014095309351
762,43.59046927399535
763,42.21910263398324
764,68.63426080769082
765,67.48664996123722
766,29.24637241078699
767,85.82194282581769
768,30.43949409560011
769,48.65087151538951
770,32.209034491917045
771,73.03145370631934
772,62.88319316939688
773,26.59082767779155
774,28.562389598145923
775,40.88443253800838
776,36.99420542708783
777,29.364425449799437
778,31.84256437054301
779,34.83311558622798
780,53.04878812341079
781,55.19713504987756
782,74.73960162260842
783,71.56346304311492
784,37.176583394457374
785,26.440681457805564
786,60.2791686043764
787,67.9266691469519
788,63.97168892918457
789,40.55830426548608
790,66.82501773402034
791,30.620894886865393
792,31.3815563301755
793,34.76498618146223
794,74.59797004903506
795,33.45647409560497
796,40.409301819502836
797,32.86139858681106
798,75.8540185073208
799,64.35083885955812
800,68.24998513934068
801,43.0662430789999
802,25.448984032882702
803,56.8910364471648
804,66.95340713747854
805,65.66350476686813
806,68.19507133528238
807,60.81119335974417
808,69.6727286144669
809,54.932911510626425
810,75.68342328685254
811,58.62785990569265
812,30.26847762606456
813,77.06362257250161
814,44.62273598185612
815,75.43780807548677
816,24.040691107960377
817,56.496710567991116
818,68.39996946726313
819,34.26017418065014
820,36.00470015906586
821,56.5318438943704
822,40.82971725615098
823,61.19983214678396
824,78.13178668482102
825,86.5154990401912
826,41.69984421394293
827,31.6051890323034
828,27.236645776146545
829,33.22569669935028
830,30.402005233248325
831,64.45421801891071
832,43.245784103052905
833,55.9179992382713
834,34.30943855854322
835,63.57546408317208
836,28.482109189336622
837,33.71195959131364
838,31.17201448532478
839,57.67229086341688
840,68.96660858983218
841,66.52132401119052
842,67.39301086054793
843,51.867559294401204
844,86.99320301947958
845,47.375558320574704
846,41.584541726669286
847,31.0084025540987
848,65.8592513780979
849,39.94172344910667
850,32.29222449695399
851,60.15731589907518
852,50.01756282572783
853,28.283634895472943
854,34.242697275015836
855,30.164723648529773
856,57.001431911433116
857,25.874971206137854
858,30.132797549231654
859,65.91960920293604
860,30.570170491316766
861,50.47232026891888
862,38.79673397263376
863,29.089763920112716
864,30.684049888417693
865,48.414896509066146
866,74.21086501204022
867,29.625802233606237
868,35.4821076109357
869,67.36715592634931
870,27.78299106400906
871,30.148379381201142
872,44.12038940177757
873,53.73851750845108
874,26.426208498959056
875,73.97867547914798
876,29.891353682470996
877,34.477130738094274
878,34.16240045359871
879,29.291523900803885
880,29.59825825295342
881,28.43879575483198
882,74.83097916802555
883,35.61941344101316
884,39.69570081304237
885,28.040095605740724
886,55.429126887128405
887,55.361914231617064
888,71.71908468102161
889,64.62653032851517
890,30.56019224631444
891,28.75659707053528
892,73.2683145908218
893,35.52190682414071
894,35.58260539123549
895,22.597277517540235
896,40.980474053285384
897,50.61923124866218
898,50.79479184018154
899,72.82272787274391
900,28.545117535261188
901,74.46419091714588
902,76.15163176308901
903,75.57738159827451
904,60.73562163690472
905,75.91608142884553
906,43.9153193270134
907,71.69075454865278
908,57.49428746043163
909,56.16641403501515
910,42.17762654711079
911,73.97011909776191
912,78.68468078586365
913,65.65783175033307
914,32.00929016949193
915,51.46616661908893
916,60.37069657823253
917,53.77670596644338
918,27.259297290559072
919,35.586816397170445
920,24.80917399518314
921,32.50702952489522
922,50.68398237523172
923,40.40095189664921
924,67.56516400939034
925,81.6185232547352
926,63.03651063215023
927,39.11297871584306
928,48.78187206652237
929,28.78635679584034
930,35.95071083054245
931,31.6755576986466
932,29.49042199450243
933,49.32293651326352
934,31.947592579282258
935,53.78580777601744
936,67.50410389198397
937,24.59704392510426
938,59.77328299118373
939,57.69314886341765
940,58.808066377117804
941,34.29286253551415
942,36.66770994864323
943,68.6431897627645
944,27.805679061009855
945,71.76945710333389
946,32.39187649628809
947,58.8526836529914
948,41.88734257477092
949,35.98465024108118
950,29.15259057607865
951,52.03619005122955
952,52.05211193112978
953,58.85203311331963
954,38.159268301595475
955,87.47040246401129
956,66.87083506425743
957,52.05301614042135
958,43.532460593419785
959,29.535675988338177
960,33.81554903021227
961,39.203591362003536
962,26.293500799179345
963,71.7745863907318
964,54.476103541944035
965,36.41986308205367
966,31.76282923884076
967,68.94313982453284
968,28.79904128344738
969,25.063837494369825
970,63.370263737522635
971,33.37635194207824
972,31.746769549981003
973,51.474535258906954
974,38.2318309184621
975,29.789277898739833
976,69.2238452922011
977,68.60452065387895
978,66.12418384273451
979,31.410168430638254
980,55.497183368953806
981,29.301996549923434
982,67.20540844484395
983,29.80406368240616
984,53.88845310685419
985,51.5784139840906
986,28.785494135402796
987,70.04562999600931
988,27.098446779432276
989,70.60002839009442
990,31.981911833442453
991,56.250923518136645
992,33.16396239288447
993,31.20041435193836
994,70.53135896850226
995,24.629160750711733
996,48.83752650970207
997,26.90448058742268
998,77.68078515654913
999,33.44604119449485
1000,28.365644569743246
1001,69.16352421487359
1002,30.781499547088945
1003,64.06073938029493
1004,63.824101570876145
1005,26.040473850687075
1006,73.86861617634645
1007,36.98044474280622
1008,67.37558331947835
1009,31.622222944113794
1010,83.28447137012719
1011,30.587095926834923
1012,28.453290929591184
1013,78.04394230034507
1014,37.74962044722112
1015,74.48781571724108
1016,36.226753974258266
1017,42.54156772394129
1018,29.154285335995986
1019,69.46850743890379
1020,27.53585652168918
1021,37.51086980882597
1022,37.692184584268055
1023,62.43486525590367
1024,66.5917619436102
1025,26.676711897283493
1026,33.84214663634065
1027,32.39793321508674
1028,23.831638269722234
1029,31.56396620645234
1030,63.097030113748986
1031,32.06134172887387
1032,37.14043638860438
1033,32.01834054436352
1034,32.215344266289456
1035,72.19601135714858
1036,67.89883930150526
1037,67.85486471417391
1038,53.31509079545058
1039,67.93788313782878
1040,56.662006803330726
1041,26.358678560460795
1042,65.20121960606802
1043,72.6701534182735
1044,25.192945364005872
1045,64.03335164141374
1046,39.06945015728002
1047,35.07618904809657
1048,51.37740798539259
1049,30.306399151098837
1050,32.53327931308592
1051,65.65455152166355
1052,37.11366822305841
1053,56.64055442649245
1054,66.67103533191496
1055,35.865460287207874
1056,32.20588220716816
1057,31.014842232572846
1058,62.50335113493594
1059,31.938641355705215
1060,62.59938729146577
1061,59.75859839049275
1062,68.5631434346174
1063,57.16380467886825
1064,37.186505491112634
1065,63.32222725983608
1066,54.76901987215833
1067,39.81906722229711
1068,31.4709122914741
1069,33.300595044261385
1070,50.262909921603054
1071,24.740830724840535
1072,44.32372117559018
1073,29.604203568903234
1074,60.7884474388321
1075,35.009560178691984
1076,72.0693701422603
1077,37.87603032396863
1078,57.87951960728952
1079,54.28596301947603
1080,31.861013378687474
1081,30.969052396255258
1082,30.737359201124747
1083,69.38388115120058
1084,60.778772412894995
1085,28.500801645044994
1086,35.29366226054876
1087,62.97822196142845
1088,31.595767844572187
1089,38.867167993889396
1090,31.28313479162482
1091,71.6036135745275
1092,65.34666503133039
1093,32.17648986744276
1094,30.796693941274803
1095,70.63010468433464
1096,35.51155065882281
1097,71.11576087690626
1098,67.30530209437208
1099,76.00834707885868
1100,25.40476753370877
1101,25.28022010089255
1102,59.164192434438085
1103,29.019620681640525
1104,61.26522617390973
1105,37.27318073160265
1106,65.35317977836888
1107,62.221512153886124
1108,23.616061277974712
1109,58.99624215991282
1110,46.27561734824359
1111,39.24796647852345
1112,59.074513257338246
1113,33.89086203733258
1114,60.47871047661383
1115,55.6307732662043
1116,54.87078363168125
1117,37.799419834144565
1118,67.51966189083757
1119,33.43648644600057
1120,38.868044199103956
1121,32.44518669208554
1122,32.7446651519786
1123,34.09009135777713
1124,63.07031390562177
1125,26.476054797544233
1126,62.42191984424468
1127,60.88325159760727
1128,39.59467467615994
1129,37.11502073626531
1130,66.56624038977193
1131,79.80540389446898
1132,33.296585936505636
1133,35.54662053742588
1134,62.79401298399137
1135,43.55282808847058
1136,43.33854670561145
1137,46.73687640794058
1138,57.678347765641455
1139,34.89306821379403
1140,39.688854209778924
1141,55.393297054247064
1142,75.29916502085298
1143,26.607817976332736
1144,63.51592508541993
1145,73.40088835150156
1146,34.58106504282809
1147,51.93778550484876
1148,33.94727627375747
1149,72.0140034245847
1150,26.963635236139808
1151,38.554751433026
1152,31.53840858699095
1153,61.79987995852731
1154,33.97320574165133
1155,30.180458323015234
1156,31.159839670633616
1157,66.471228161005
1158,72.58169813754833
1159,66.91836706138567
1160,29.393506484159477
1161,59.344196480289604
1162,67.40884280575251
1163,28.587497972599536
1164,65.83039032272062
1165,67.4231927457496
1166,73.46078057477749
1167,64.40528527136425
1168,38.263941631941876
1169,54.789208302307095
1170,25.444259885665172
1171,70.74831048538745
1172,30.0148628171336
1173,58.22981281527054
1174,61.60408543565678
1175,57.34594154743644
1176,63.839551232992406
1177,62.99391507645706
1178,35.80906187424924
1179,30.35119980214813
1180,34.33968591790615
1181,70.86139796724804
1182,39.463029650475576
1183,28.494695652916675
1184,35.43121615048771
1185,34.618822515635564
1186,64.74153246382774
1187,54.21946388808695
1188,29.329937642573054
1189,28.937691657970994
1190,29.8049411232345
1191,43.989132349688184
1192,41.945416836244455
1193,33.527898710010064
1194,50.369881910132634
1195,35.45852410061299
1196,33.536264325166606
1197,66.81771216610231
1198,32.850156373269954
1199,57.9735804160317
1200,62.96586563557624
1201,36.5454414994184
1202,78.25782384773326
1203,56.97433138617465
1204,65.56715214374108
1205,31.50563213781264
1206,32.464898697270804
1207,52.48260510821716
1208,39.01221801929657
1209,60.461406295802156
1210,60.8081408252289
1211,49.07380192954716
1212,76.27748977094166
1213,46.085043303754844
1214,74.90110071293299
1215,60.93935765581087
1216,25.152041032805805
1217,54.339187962915034
1218,30.925522062543603
1219,58.897053849439274
1220,47.330531754900285
1221,36.7666529757649
1222,35.306643525643025
1223,36.23874408277917
1224,33.495166605539715
1225,56.06514391582245
1226,76.26473414053824
1227,60.8078664815679
1228,51.23428119515134
1229,73.75987564000619
1230,48.485941764128235
1231,29.86237780427953
1232,52.63563035355595
1233,58.49536459838294
1234,70.21101000204241
1235,39.59165770728902
1236,75.54068247139566
1237,54.33787145106721
1238,49.8709273522099
1239,32.84556252410175
1240,33.448772011245495
1241,67.44374739369886
1242,33.038220090889965
1243,34.159053593506925
1244,50.4401634232388
1245,52.5574794233658
1246,75.88735851640699
1247,43.45890982214891
1248,75.78806660339043
1249,29.253816318772383
1250,44.40172558224198
1251,29.538244018405972
1252,28.96679440504735
1253,27.96218852976172
1254,76.52621184165956
1255,60.247153956988775
1256,51.221664187023904
1257,67.89064433062065
1258,73.96860173618735
1259,71.50408387744275
1260,68.41608907867541
1261,32.26576836795184
1262,29.18067458512119
1263,78.81117418895289
1264,27.815355192447086
1265,58.55884612855225
1266,30.585805112434382
1267,65.30923258764926
1268,26.47405814322138
1269,72.01675557826975
1270,49.105731944188314
1271,38.03905310616802
1272,38.20197160042257
1273,36.27867060592781
1274,71.94584116060386
1275,65.61095264059787
1276,62.60225045713762
1277,33.33359589090183
1278,55.9980036607588
1279,27.650632346715035
1280,72.08333975445753
1281,63.003978282779556
1282,57.309070632871055
1283,33.27395020472685
1284,69.30249583455658
1285,69.34817722693391
1286,49.32626555792196
1287,39.45035210670617
1288,53.20724190400218
1289,63.47424978666074
1290,31.4292733613381
1291,72.01309177956074
1292,57.236818774243126
1293,29.82501526297861
1294,46.34223281193261
1295,65.57635386189978
1296,29.70642735216748
1297,34.02912127775428
1298,35.473079236760704
1299,51.69370974271943
1300,52.688414550721376
1301,73.3599151111328
1302,62.527045822594054
1303,63.70788286358116
1304,69.94879559444922
1305,50.857322258588106
1306,66.60155787515225
1307,27.056412263849474
1308,55.53261991318205
1309,33.11801970920431
1310,54.45043118641341
1311,62.902233296396524
1312,69.02196118734848
1313,34.83464928660989
1314,28.090229404333126
1315,31.598536533605078
1316,32.02968307303169
1317,61.92330554260652
1318,32.421043262769004
1319,36.49039301658197
1320,44.88075823859132
1321,31.35673321933457
1322,73.69828519056976
1323,75.25142170639737
1324,37.87237902703916
1325,66.21527410115158
1326,42.45849280275227
1327,26.511629050545146
1328,77.41733196043981
1329,37.537251209242214
1330,68.89362178824844
1331,52.13281633494809
1332,23.545217519549798
1333,46.40089551712217
1334,75.04767501379298
1335,73.22698424747014
1336,73.21250100844945
1337,29.013386000020773
1338,52.427643411535755
1339,58.334584352712476
1340,30.313475417147057
1341,31.871064408173538
1342,32.82228589679714
1343,30.667053450770617
1344,28.11952317999901
1345,32.58012262378279
1346,58.8286276389219
1347,30.04959508591587
1348,66.31923112299732
1349,67.52922998719693
1350,37.434167531346596
1351,60.9395267262383
1352,28.508920435962708
1353,76.1585132844245
1354,73.71671531558718
1355,47.925993329828366
1356,67.06475421012766
1357,29.182117881413088
1358,28.731600638880607
1359,36.34874962129274
1360,55.602188602825414
1361,65.93415935921307
